Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-07-20,Albury,0.3,16.7,0.2,NA,NA,SE,33,SE,SE,2,19,99,54,1021.5,1020.2,1,5,3.6,15.8,No,No
2011-07-21,Albury,3.5,17.2,0,NA,NA,SE,26,NW,S,4,11,75,46,1022.2,1020,NA,4,8.8,16.8,No,No
2011-07-22,Albury,6.9,15.6,0,NA,NA,SSE,33,SE,SSE,17,15,56,45,1023.5,1021.4,NA,NA,12.5,15.3,No,No
2011-07-23,Albury,0.1,14.6,0,NA,NA,W,19,NA,W,0,11,72,45,1024.7,1021.6,NA,NA,5.8,14.3,No,No
2011-07-24,Albury,1.6,9.3,0.2,NA,NA,E,19,NA,E,0,11,93,81,1021,1018.2,NA,8,5.5,8.9,No,Yes
2011-07-25,Albury,5.5,13.2,16.2,NA,NA,NW,26,SE,NW,9,11,99,80,1016.6,1015.8,8,NA,8,12.2,Yes,Yes
2011-07-26,Albury,4.1,14.1,2.2,NA,NA,WNW,28,NE,S,2,11,99,63,1022.3,1022,NA,NA,7,12.6,Yes,No
2011-07-27,Albury,0.5,14.5,0,NA,NA,NNW,15,NA,NW,0,7,99,49,1030.1,1028.8,NA,NA,4.3,14.2,No,No
2011-07-28,Albury,0.2,13.1,0,NA,NA,SE,41,ESE,S,6,6,99,59,1031,1027.6,NA,NA,2.9,12.6,No,No
2011-07-29,Albury,-1.4,14.7,0,NA,NA,E,17,NW,ESE,2,9,92,52,1028.9,1024.7,NA,NA,3.6,14.1,No,No
2011-07-30,Albury,0.6,16.1,0.2,NA,NA,SE,19,WNW,SSE,2,13,89,54,1024.6,1020,NA,NA,4.9,15.8,No,No
2011-07-31,Albury,4.9,14.7,1,NA,NA,E,20,NNE,ENE,2,15,96,76,1021.7,1019.8,NA,NA,8.8,13.8,No,No
2011-08-01,Albury,3.4,19,0,NA,NA,NE,20,NA,NNE,0,11,92,55,1021.6,1018.5,NA,NA,8.7,18.9,No,No
2011-08-02,Albury,6.5,20.6,0,NA,NA,ENE,26,NA,NE,0,13,90,44,1022.2,1018,NA,NA,10.7,19.5,No,No
2011-08-03,Albury,3.9,21.5,0.2,NA,NA,NNE,28,NA,NE,0,15,92,43,1022.2,1019.9,NA,NA,9,21.3,No,No
2011-08-04,Albury,7.1,22.9,0,NA,NA,NNE,35,ESE,N,7,24,64,37,1024,1021.4,NA,NA,14.7,22.7,No,No
2011-08-05,Albury,5.6,20.7,0,NA,NA,ESE,44,SE,NNE,7,24,65,42,1023,1018.1,NA,NA,13.9,20.3,No,Yes
2011-08-06,Albury,9.9,12.9,14.6,NA,NA,WSW,30,SE,ESE,7,6,99,92,1019.4,1014.8,8,NA,10.3,12.4,Yes,Yes
2011-08-07,Albury,5.3,11.1,4.2,NA,NA,WNW,28,WNW,SSW,9,7,96,84,1016.4,1013.2,NA,NA,7.6,9.6,Yes,Yes
2011-08-08,Albury,7.1,12.3,8.2,NA,NA,WSW,24,S,W,6,13,95,76,1011.9,1009.5,7,NA,7.6,9.7,Yes,Yes
2011-08-09,Albury,3.1,10.1,1.2,NA,NA,W,24,ENE,WNW,2,13,89,76,1010.2,1008.4,NA,7,6.3,9.9,Yes,Yes
2011-08-10,Albury,6.3,10.9,3.6,NA,NA,WNW,19,N,W,4,13,89,83,1009.3,1006.9,NA,NA,8.9,10.4,Yes,Yes
2011-08-11,Albury,3.4,16.8,2.8,NA,NA,SSE,37,SE,SE,4,22,84,50,1012,1012.3,NA,NA,7.4,16.7,Yes,No
2011-08-12,Albury,1.6,16.3,0,NA,NA,SW,24,SSE,W,4,15,74,43,1020.7,1019.5,NA,NA,6.9,16.2,No,No
2011-08-13,Albury,0.7,13.4,0,NA,NA,ESE,13,NA,E,0,7,91,65,1025,1023.1,NA,NA,5.8,13,No,No
2011-08-14,Albury,4.3,17.3,0,NA,NA,SSE,22,NA,NNW,0,4,88,50,1027.1,1024,NA,NA,8.2,16.3,No,Yes
2011-08-15,Albury,3.9,13.8,1.2,NA,NA,ENE,15,SE,ESE,6,7,86,73,1025.6,1021.7,NA,NA,9.3,13.3,Yes,No
2011-08-16,Albury,9,19.4,0.2,NA,NA,NE,24,NA,NNE,0,13,80,45,1020.8,1016.2,NA,NA,11.8,18.7,No,Yes
2011-08-17,Albury,7.1,12.6,5.6,NA,NA,NE,44,SE,NE,4,28,95,91,1011.8,1005.7,NA,NA,10.4,11.8,Yes,Yes
2011-08-18,Albury,7.4,10.8,30.8,NA,NA,WNW,35,WNW,WNW,19,15,90,91,1010.7,1010.2,NA,NA,7.5,9.6,Yes,No
2011-08-19,Albury,6.9,19.3,0.8,NA,NA,SE,28,SSE,SE,11,19,88,49,1021,1020.7,NA,NA,8.2,19.1,No,No
2011-08-20,Albury,3.2,17.3,0,NA,NA,SE,22,SE,SSE,7,9,62,32,1031.5,1030.4,NA,NA,11.2,16.6,No,No
2011-08-21,Albury,2.1,18,0,NA,NA,SW,20,ESE,SW,6,11,79,46,1037.3,1034.6,NA,NA,8.9,17.4,No,No
2011-08-22,Albury,1.8,17.7,0,NA,NA,WSW,22,NNE,NW,6,7,79,47,1039.9,1036,NA,NA,8.8,17.1,No,No
2011-08-23,Albury,2.5,16.9,0,NA,NA,S,17,E,NNE,7,9,99,56,1037.3,1032.6,NA,NA,6.4,16.1,No,No
2011-08-24,Albury,2.4,17.5,0,NA,NA,ENE,17,ESE,SE,11,6,99,56,1031.4,1026.7,NA,NA,6.6,16.8,No,No
2011-08-25,Albury,2.5,20.7,0,NA,NA,N,31,SSE,N,7,19,99,48,1025.6,1020.6,NA,NA,7.2,20.2,No,No
2011-08-26,Albury,1.9,16.6,0,NA,NA,WNW,24,S,W,6,13,99,36,1025.6,1023.2,8,NA,6.5,16.4,No,No
2011-08-27,Albury,0.8,16.8,0,NA,NA,WSW,31,ESE,W,2,17,71,42,1023.7,1019.9,NA,NA,8.2,16.4,No,No
2011-08-28,Albury,0.4,16.2,0,NA,NA,WSW,24,NA,WNW,0,7,72,44,1022.8,1018.7,NA,2,7.3,15.8,No,No
2011-08-29,Albury,1.4,15.9,0,NA,NA,W,26,W,WNW,2,19,80,59,1019.2,1018.2,NA,8,8.2,15.6,No,No
2011-08-30,Albury,0.6,15.7,0,NA,NA,WNW,20,NA,NNW,0,7,99,47,1024.3,1022.1,NA,NA,5.4,15,No,No
2011-08-31,Albury,0.4,15.8,0,NA,NA,WNW,26,SE,WSW,6,19,87,56,1025.4,1023.2,NA,NA,6.5,15.6,No,No
2011-09-01,Albury,2.6,18.3,0,NA,NA,S,15,E,S,6,4,82,42,1025.6,1023,NA,NA,9.3,17.9,No,No
2011-09-02,Albury,2.8,20.4,0,NA,NA,ESE,17,SE,E,7,7,65,31,1028.4,1025.3,NA,NA,10.4,19.6,No,No
2011-09-03,Albury,2.6,19.6,0,NA,NA,NE,30,ESE,ENE,4,20,71,44,1028.4,1023.6,NA,NA,10.2,18.8,No,No
2011-09-04,Albury,6.5,16.8,0,NA,NA,ENE,31,ENE,E,9,11,65,68,1024.2,1021.8,NA,NA,14.5,15.6,No,Yes
2011-09-05,Albury,4.8,21.4,3.2,NA,NA,N,31,NA,NNE,0,22,86,52,1024.5,1020.2,4,NA,10.8,20.7,Yes,Yes
2011-09-06,Albury,10.8,18.8,5,NA,NA,W,56,N,W,24,33,55,71,1014.9,1014.1,3,8,16.7,12.1,Yes,No
2011-09-07,Albury,-0.1,14.4,1,NA,NA,NW,30,NA,WSW,0,17,78,44,1021.3,1020.2,NA,NA,7.3,13.7,No,No
2011-09-08,Albury,0.4,15.9,0,NA,NA,WNW,22,SSE,NW,7,11,74,38,1022.7,1018.6,NA,NA,7.8,15.7,No,No
2011-09-09,Albury,2.7,14,0,NA,NA,S,57,W,WSW,20,30,70,47,1013.1,1010.6,8,8,8.4,13,No,No
2011-09-10,Albury,4,NA,0.2,NA,NA,NA,NA,W,WSW,20,30,79,47,1015.9,1013.8,NA,NA,9.3,15.6,No,NA
2011-09-11,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-12,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-13,Albury,NA,15.8,NA,NA,NA,NA,NA,NA,NNW,NA,9,NA,47,NA,1023.9,NA,5,NA,15.1,NA,NA
2011-09-14,Albury,0.9,20.8,NA,NA,NA,W,33,ESE,WSW,9,15,83,42,1021.7,1018.3,NA,NA,9.4,20.6,NA,No
2011-09-15,Albury,1.7,17.2,0,NA,NA,W,31,E,NW,4,15,72,33,1023.3,1020.4,NA,NA,9.7,16.9,No,No
2011-09-16,Albury,4.4,20.8,0,NA,NA,WSW,24,SSE,S,6,7,78,50,1017.8,1013.9,NA,3,9.8,19.3,No,No
2011-09-17,Albury,3.7,21.7,0,NA,NA,NE,26,E,NE,7,20,78,52,1017.5,1011.8,NA,NA,12,21.5,No,No
2011-09-18,Albury,5.5,23.9,0,NA,NA,NNW,19,SE,WSW,4,11,52,36,1015.6,1015.2,NA,NA,14.7,23.2,No,No
2011-09-19,Albury,5.3,26.7,0,NA,NA,WNW,57,SE,NE,9,22,70,36,1015.5,1007,NA,NA,14.8,26.4,No,No
2011-09-20,Albury,10.1,13.6,1,NA,NA,W,61,WNW,W,31,22,73,70,1008.8,1011.2,8,NA,12.2,12.9,No,Yes
2011-09-21,Albury,1.7,18.2,3.6,NA,NA,W,30,NA,WNW,0,17,99,53,1022.6,1020.3,8,5,7.8,18,Yes,No
2011-09-22,Albury,4.4,22.1,0,NA,NA,ENE,30,E,N,9,13,81,36,1023.4,1017.4,NA,NA,12.6,21.9,No,No
2011-09-23,Albury,10,18.4,0,NA,NA,W,35,W,WNW,17,22,65,39,1017.9,1018.1,NA,NA,14.5,17.8,No,No
2011-09-24,Albury,1.9,18.3,0,NA,NA,SE,37,ESE,NW,11,11,69,39,1020.3,1016.3,NA,NA,11.8,17.9,No,No
2011-09-25,Albury,8.6,19.8,1,NA,NA,SSE,43,S,E,15,9,53,36,1022.2,1020.5,NA,NA,13.7,18.9,No,No
2011-09-26,Albury,3.1,19.6,0,NA,NA,ENE,20,ESE,NNE,6,9,65,37,1025,1019.7,NA,NA,11.7,19,No,No
